"","pid","condition","gender","age_cat","education","trial","WOA","Trust"
"487","S049","low","male","18-34","none",7,0.790947944634146,5
"488","S049","low","male","18-34","none",8,0.676333258662234,7
"489","S049","low","male","18-34","none",9,0.493507765088802,4
"490","S049","low","male","18-34","none",10,0.658191076851051,4
"491","S050","low","male","50-65","college",1,0.439454475135352,5
"492","S050","low","male","50-65","college",2,0.557615239065735,5
"493","S050","low","male","50-65","college",3,0.394555921233982,5
"494","S050","low","male","50-65","college",4,0.897714878129596,4
"495","S050","low","male","50-65","college",5,0.482576515291307,6
"496","S050","low","male","50-65","college",6,0.569632700046648,7
"497","S050","low","male","50-65","college",7,0.637528537835977,5
"498","S050","low","male","50-65","college",8,0.584517674963945,7
"499","S050","low","male","50-65","college",9,0.411584258785524,4
"500","S050","low","male","50-65","college",10,0.547519868699454,3
"501","S051","baseline","female","18-34","highschool",1,0.783302120814504,6
"502","S051","baseline","female","18-34","highschool",2,1.01283779629552,4
"503","S051","baseline","female","18-34","highschool",3,0.860589565939471,4
"504","S051","baseline","female","18-34","highschool",4,0.701060343517818,4
"505","S051","baseline","female","18-34","highschool",5,0.866456060106325,5
"506","S051","baseline","female","18-34","highschool",6,0.964438233923112,6
"507","S051","baseline","female","18-34","highschool",7,0.824256422734345,4
"508","S051","baseline","female","18-34","highschool",8,0.673581274519318,2
"509","S051","baseline","female","18-34","highschool",9,0.93017217946153,5
"510","S051","baseline","female","18-34","highschool",10,0.619442393430599,5
"511","S052","baseline","female","18-34","college",1,0.665261604164622,6
"512","S052","baseline","female","18-34","college",2,0.856806503229226,7
"513","S052","baseline","female","18-34","college",3,0.635878187149188,6
"514","S052","baseline","female","18-34","college",4,0.774154408138298,7
"515","S052","baseline","female","18-34","college",5,0.391526214610295,5
"516","S052","baseline","female","18-34","college",6,0.689038835063785,5
"517","S052","baseline","female","18-34","college",7,0.540584490067888,4
"518","S052","baseline","female","18-34","college",8,0.963103691581325,5
"519","S052","baseline","female","18-34","college",9,0.803296303121687,6
"520","S052","baseline","female","18-34","college",10,0.734331847713476,5
"521","S053","baseline","female","18-34","highschool",1,0.679038952204589,6
"522","S053","baseline","female","18-34","highschool",2,0.590464634228881,5
"523","S053","baseline","female","18-34","highschool",3,0.844634030103137,4
"524","S053","baseline","female","18-34","highschool",4,0.754344725893305,4
"525","S053","baseline","female","18-34","highschool",5,0.54110802862817,5
"526","S053","baseline","female","18-34","highschool",6,1.0850843130688,5
"527","S053","baseline","female","18-34","highschool",7,0.948361786849825,3
"528","S053","baseline","female","18-34","highschool",8,0.723922499966686,5
"529","S053","baseline","female","18-34","highschool",9,1.17639831801017,5
"530","S053","baseline","female","18-34","highschool",10,0.949574011247546,5
"531","S054","baseline","female","50-65","college",1,0.731027796364696,6
"532","S054","baseline","female","50-65","college",2,0.668993744089854,5
"533","S054","baseline","female","50-65","college",3,0.699115078338518,6
"534","S054","baseline","female","50-65","college",4,0.893381357306768,6
"535","S054","baseline","female","50-65","college",5,0.793112984478567,4
"536","S054","baseline","female","50-65","college",6,0.536419855329542,5
"537","S054","baseline","female","50-65","college",7,0.676130098892713,6
"538","S054","baseline","female","50-65","college",8,0.699037827337492,5
"539","S054","baseline","female","50-65","college",9,1.09337954762337,7
"540","S054","baseline","female","50-65","college",10,0.735643411405657,4
"541","S055","baseline","female","18-34","none",1,0.88448268950437,5
"542","S055","baseline","female","18-34","none",2,0.874075668910352,3
"543","S055","baseline","female","18-34","none",3,0.653115201307692,7
"544","S055","baseline","female","18-34","none",4,1.00640981095797,6
"545","S055","baseline","female","18-34","none",5,0.729677745594937,4
"546","S055","baseline","female","18-34","none",6,0.817920870688803,4
"547","S055","baseline","female","18-34","none",7,0.853496202752917,5
"548","S055","baseline","female","18-34","none",8,0.824605829891402,5
"549","S055","baseline","female","18-34","none",9,0.641823359216374,5
"550","S055","baseline","female","18-34","none",10,0.578790260326869,5
"551","S056","baseline","female","18-34","none",1,0.694978140828476,6
"552","S056","baseline","female","18-34","none",2,1.05540033799532,6
"553","S056","baseline","female","18-34","none",3,0.740729164943073,4
"554","S056","baseline","female","18-34","none",4,0.721946418237413,5
"555","S056","baseline","female","18-34","none",5,0.874583979674386,2
"556","S056","baseline","female","18-34","none",6,0.726217603293725,5
"557","S056","baseline","female","18-34","none",7,0.946506624253127,4
"558","S056","baseline","female","18-34","none",8,0.494821526775413,5
"559","S056","baseline","female","18-34","none",9,0.881429330301022,5
"560","S056","baseline","female","18-34","none",10,0.874463302244643,7
"561","S057","baseline","female","50-65","none",1,0.575114161007787,7
"562","S057","baseline","female","50-65","none",2,0.642640009958816,6
"563","S057","baseline","female","50-65","none",3,0.918542700658971,6
"564","S057","baseline","female","50-65","none",4,0.805338107854959,5
"565","S057","baseline","female","50-65","none",5,0.443177079229907,5
"566","S057","baseline","female","50-65","none",6,0.655079279028819,7
"567","S057","baseline","female","50-65","none",7,0.793085048314309,5
"568","S057","baseline","female","50-65","none",8,0.88230306575919,6
"569","S057","baseline","female","50-65","none",9,0.979842103576584,7
"570","S057","baseline","female","50-65","none",10,0.699918062515678,5
"571","S058","baseline","female","50-65","college",1,0.847344185933045,4
"572","S058","baseline","female","50-65","college",2,0.820360502718844,4
"573","S058","baseline","female","50-65","college",3,0.653651777915368,4
"574","S058","baseline","female","50-65","college",4,0.906006556151699,6
"575","S058","baseline","female","50-65","college",5,0.83107454247842,6
"576","S058","baseline","female","50-65","college",6,0.919753453012946,5
"577","S058","baseline","female","50-65","college",7,0.722446212892954,5
"578","S058","baseline","female","50-65","college",8,0.797473323009911,5
"579","S058","baseline","female","50-65","college",9,0.89496889793615,5
"580","S058","baseline","female","50-65","college",10,0.75352630594679,6
"581","S059","baseline","female","18-34","college",1,0.655475788907586,3
"582","S059","baseline","female","18-34","college",2,0.940184033909644,5
"583","S059","baseline","female","18-34","college",3,1.08755544177394,5
"584","S059","baseline","female","18-34","college",4,0.823907232063924,4
"585","S059","baseline","female","18-34","college",5,1.05874736727151,7
"586","S059","baseline","female","18-34","college",6,1.01085316785319,5
"587","S059","baseline","female","18-34","college",7,0.421776917963668,4
"588","S059","baseline","female","18-34","college",8,0.767688491497838,5
"589","S059","baseline","female","18-34","college",9,0.868758507627666,5
"590","S059","baseline","female","18-34","college",10,0.610362914362004,5
"591","S060","baseline","female","50-65","college",1,0.829186986402908,4
"592","S060","baseline","female","50-65","college",2,0.885256924779015,4
"593","S060","baseline","female","50-65","college",3,0.852308684311218,5
"594","S060","baseline","female","50-65","college",4,1.05551513593764,6
"595","S060","baseline","female","50-65","college",5,0.306520725605783,6
"596","S060","baseline","female","50-65","college",6,0.77833558687124,3
"597","S060","baseline","female","50-65","college",7,0.787674503778037,6
"598","S060","baseline","female","50-65","college",8,0.97191082535919,5
"599","S060","baseline","female","50-65","college",9,0.717984619247854,5
"600","S060","baseline","female","50-65","college",10,0.654648395595731,7
"601","S061","baseline","female","35-49","college",1,0.752827575333596,3
"602","S061","baseline","female","35-49","college",2,0.87104872394033,6
"603","S061","baseline","female","35-49","college",3,0.748857954748847,4
"604","S061","baseline","female","35-49","college",4,0.833062755484452,4
"605","S061","baseline","female","35-49","college",5,0.896165844031811,3
"606","S061","baseline","female","35-49","college",6,0.63594811691998,6
"607","S061","baseline","female","35-49","college",7,0.67151081087035,5
"608","S061","baseline","female","35-49","college",8,0.694419788392422,5
"609","S061","baseline","female","35-49","college",9,0.700661638481358,4
"610","S061","baseline","female","35-49","college",10,1.11371190290621,5
"611","S062","baseline","female","50-65","none",1,0.873624339218503,4
"612","S062","baseline","female","50-65","none",2,0.661151932923085,6
"613","S062","baseline","female","50-65","none",3,0.903626433829544,6
"614","S062","baseline","female","50-65","none",4,0.556356364192895,7
"615","S062","baseline","female","50-65","none",5,0.68229210004715,5
"616","S062","baseline","female","50-65","none",6,0.651477707746993,5
"617","S062","baseline","female","50-65","none",7,0.844152689611271,5
"618","S062","baseline","female","50-65","none",8,1.02391616724567,5
"619","S062","baseline","female","50-65","none",9,0.951189063598048,6
"620","S062","baseline","female","50-65","none",10,0.604304940129988,5
"621","S063","baseline","female","35-49","none",1,0.828297000632652,6
"622","S063","baseline","female","35-49","none",2,0.729348251783649,5
"623","S063","baseline","female","35-49","none",3,0.788887541533262,7
"624","S063","baseline","female","35-49","none",4,0.755068674662957,5
"625","S063","baseline","female","35-49","none",5,0.476008325136686,6
"626","S063","baseline","female","35-49","none",6,0.476992382392533,3
"627","S063","baseline","female","35-49","none",7,0.747914778445849,4
"628","S063","baseline","female","35-49","none",8,0.711162183916734,6
"629","S063","baseline","female","35-49","none",9,0.675654478832432,5
"630","S063","baseline","female","35-49","none",10,0.721331879455512,4
"631","S064","baseline","female","35-49","none",1,0.751084913454686,5
"632","S064","baseline","female","35-49","none",2,0.909413347028461,5
"633","S064","baseline","female","35-49","none",3,0.61990427892499,4
"634","S064","baseline","female","35-49","none",4,0.948226049277197,5
"635","S064","baseline","female","35-49","none",5,1.04353157014055,3
"636","S064","baseline","female","35-49","none",6,0.88990958491151,4
"637","S064","baseline","female","35-49","none",7,0.750016167852893,4
"638","S064","baseline","female","35-49","none",8,0.726371868860953,4
"639","S064","baseline","female","35-49","none",9,0.418164270661409,6
"640","S064","baseline","female","35-49","none",10,0.710214138106901,4
"641","S065","baseline","female","50-65","college",1,0.882407540399441,6
"642","S065","baseline","female","50-65","college",2,0.601888065807178,5
"643","S065","baseline","female","50-65","college",3,0.646118966324438,5
"644","S065","baseline","female","50-65","college",4,0.684877139623896,7
"645","S065","baseline","female","50-65","college",5,0.886603960899587,4
"646","S065","baseline","female","50-65","college",6,0.819802629817102,5
"647","S065","baseline","female","50-65","college",7,0.628645603834644,5
"648","S065","baseline","female","50-65","college",8,0.530208695429121,6
"649","S065","baseline","female","50-65","college",9,0.75611615324169,5
"650","S065","baseline","female","50-65","college",10,0.732010106064666,5
"651","S066","baseline","female","18-34","college",1,0.823364107607983,5
"652","S066","baseline","female","18-34","college",2,0.790255282147348,5
"653","S066","baseline","female","18-34","college",3,1.08483098603184,6
"654","S066","baseline","female","18-34","college",4,1.05102127165814,5
"655","S066","baseline","female","18-34","college",5,0.916429695981939,6
"656","S066","baseline","female","18-34","college",6,0.849771646110255,3
"657","S066","baseline","female","18-34","college",7,0.867449549736602,6
"658","S066","baseline","female","18-34","college",8,0.712536670150687,5
"659","S066","baseline","female","18-34","college",9,0.645250576189882,4
"660","S066","baseline","female","18-34","college",10,0.808923365631996,6
"661","S067","baseline","female","50-65","none",1,0.951205745846414,4
"662","S067","baseline","female","50-65","none",2,0.494831325900284,5
"663","S067","baseline","female","50-65","none",3,1.14279380939091,5
"664","S067","baseline","female","50-65","none",4,1.07374115470391,5
"665","S067","baseline","female","50-65","none",5,0.492779772103832,4
"666","S067","baseline","female","50-65","none",6,0.633758057144986,3
"667","S067","baseline","female","50-65","none",7,0.757381048989081,4
"668","S067","baseline","female","50-65","none",8,0.658496530031991,4
"669","S067","baseline","female","50-65","none",9,0.652636502125653,4
"670","S067","baseline","female","50-65","none",10,0.695404744779645,7
"671","S068","baseline","female","50-65","none",1,0.817434792986949,6
"672","S068","baseline","female","50-65","none",2,1.08652125461304,5
"673","S068","baseline","female","50-65","none",3,0.599621093343713,4
"674","S068","baseline","female","50-65","none",4,0.612758293586396,5
"675","S068","baseline","female","50-65","none",5,1.00995359767836,6
"676","S068","baseline","female","50-65","none",6,0.748612810422703,6
"677","S068","baseline","female","50-65","none",7,0.823909714648063,6
"678","S068","baseline","female","50-65","none",8,0.591993786350716,5
"679","S068","baseline","female","50-65","none",9,1.03671250753321,5
"680","S068","baseline","female","50-65","none",10,0.488223627111611,5
"681","S069","baseline","female","18-34","highschool",1,0.786556354961254,3
"682","S069","baseline","female","18-34","highschool",2,0.818007849078796,5
"683","S069","baseline","female","18-34","highschool",3,0.706698449335027,5
"684","S069","baseline","female","18-34","highschool",4,1.29279884446661,5
"685","S069","baseline","female","18-34","highschool",5,1.1854677526538,5
"686","S069","baseline","female","18-34","highschool",6,0.703801706636582,4
"687","S069","baseline","female","18-34","highschool",7,0.91313262221484,4
"688","S069","baseline","female","18-34","highschool",8,0.600980711589136,4
"689","S069","baseline","female","18-34","highschool",9,0.831097245875322,3
"690","S069","baseline","female","18-34","highschool",10,0.832227926414321,5
"691","S070","baseline","female","50-65","college",1,0.629818540993175,4
"692","S070","baseline","female","50-65","college",2,0.781679202260975,7
"693","S070","baseline","female","50-65","college",3,0.891686705680167,3
"694","S070","baseline","female","50-65","college",4,0.500616698655722,5
"695","S070","baseline","female","50-65","college",5,0.754250802648983,3
"696","S070","baseline","female","50-65","college",6,0.763880960116717,5
"697","S070","baseline","female","50-65","college",7,0.999277805731296,4
"698","S070","baseline","female","50-65","college",8,0.772222975232082,4
"699","S070","baseline","female","50-65","college",9,1.31579419556335,5
"700","S070","baseline","female","50-65","college",10,0.805934265751485,3
"701","S071","baseline","female","50-65","none",1,1.00117552250452,6
"702","S071","baseline","female","50-65","none",2,0.737743838312698,6
"703","S071","baseline","female","50-65","none",3,0.70981305932393,6
"704","S071","baseline","female","50-65","none",4,0.872546974506362,5
"705","S071","baseline","female","50-65","none",5,1.03369792482712,6
"706","S071","baseline","female","50-65","none",6,0.656446591996095,6
"707","S071","baseline","female","50-65","none",7,0.717951388123938,7
"708","S071","baseline","female","50-65","none",8,0.491411850618113,5
"709","S071","baseline","female","50-65","none",9,0.731001958900109,7
"710","S071","baseline","female","50-65","none",10,0.848921908557475,5
"711","S072","baseline","female","50-65","none",1,0.824289140980984,5
"712","S072","baseline","female","50-65","none",2,0.584015261421102,6
"713","S072","baseline","female","50-65","none",3,0.623825678814346,4
"714","S072","baseline","female","50-65","none",4,0.658463398478146,4
"715","S072","baseline","female","50-65","none",5,0.47867859670685,6
"716","S072","baseline","female","50-65","none",6,0.789324631645276,6
"717","S072","baseline","female","50-65","none",7,0.72254333445858,5
"718","S072","baseline","female","50-65","none",8,0.745743886386119,7
"719","S072","baseline","female","50-65","none",9,0.540734925021588,5
"720","S072","baseline","female","50-65","none",10,0.913246242076725,5
"721","S073","baseline","female","35-49","highschool",1,0.851077672768659,6
"722","S073","baseline","female","35-49","highschool",2,0.841844620023177,6
"723","S073","baseline","female","35-49","highschool",3,0.862906146190034,6
"724","S073","baseline","female","35-49","highschool",4,0.523767559590091,5
"725","S073","baseline","female","35-49","highschool",5,1.21948265802695,4
"726","S073","baseline","female","35-49","highschool",6,1.02906304024268,5
"727","S073","baseline","female","35-49","highschool",7,0.791545687105593,6
"728","S073","baseline","female","35-49","highschool",8,0.873683229155422,5
"729","S073","baseline","female","35-49","highschool",9,0.430663508384193,4
"730","S073","baseline","female","35-49","highschool",10,0.523987817532403,7
"731","S074","baseline","female","35-49","highschool",1,0.67123219400544,6
"732","S074","baseline","female","35-49","highschool",2,0.786425317619339,4
"733","S074","baseline","female","35-49","highschool",3,0.832560508334177,2
"734","S074","baseline","female","35-49","highschool",4,0.775380926213752,5
"735","S074","baseline","female","35-49","highschool",5,0.623792016002156,4
"736","S074","baseline","female","35-49","highschool",6,0.598582687156609,4
"737","S074","baseline","female","35-49","highschool",7,0.939027004870235,4
"738","S074","baseline","female","35-49","highschool",8,0.644391076578487,6
"739","S074","baseline","female","35-49","highschool",9,0.880203547782719,6
"740","S074","baseline","female","35-49","highschool",10,0.920516075880335,4
"741","S075","baseline","female","18-34","college",1,0.668729325791164,4
"742","S075","baseline","female","18-34","college",2,0.679353572321261,3
"743","S075","baseline","female","18-34","college",3,0.754114195765038,6
"744","S075","baseline","female","18-34","college",4,0.880199765173839,5
"745","S075","baseline","female","18-34","college",5,0.772605794392247,6
"746","S075","baseline","female","18-34","college",6,0.666454516269711,3
"747","S075","baseline","female","18-34","college",7,1.01266977366748,4
"748","S075","baseline","female","18-34","college",8,1.16108421733745,5
"749","S075","baseline","female","18-34","college",9,0.909080319721796,5
"750","S075","baseline","female","18-34","college",10,0.821901727202006,5
"751","S076","baseline","male","18-34","none",1,0.734751733620657,5
"752","S076","baseline","male","18-34","none",2,0.688539739807517,6
"753","S076","baseline","male","18-34","none",3,0.300942925454909,5
"754","S076","baseline","male","18-34","none",4,0.860362645890953,5
"755","S076","baseline","male","18-34","none",5,1.05918328762461,6
"756","S076","baseline","male","18-34","none",6,1.14006035192957,6
"757","S076","baseline","male","18-34","none",7,0.815010822197466,5
"758","S076","baseline","male","18-34","none",8,0.802381549605255,6
"759","S076","baseline","male","18-34","none",9,0.88972340346499,5
"760","S076","baseline","male","18-34","none",10,0.836382299088702,5
"761","S077","baseline","male","35-49","college",1,0.382587899737999,5
"762","S077","baseline","male","35-49","college",2,0.849270216479431,4
"763","S077","baseline","male","35-49","college",3,0.593653057680424,5
"764","S077","baseline","male","35-49","college",4,1.11628997578938,5
"765","S077","baseline","male","35-49","college",5,0.793556091097483,5
"766","S077","baseline","male","35-49","college",6,0.83235650026676,6
"767","S077","baseline","male","35-49","college",7,1.006572556794,5
"768","S077","baseline","male","35-49","college",8,0.497372904407843,5
"769","S077","baseline","male","35-49","college",9,0.730609434620698,5
"770","S077","baseline","male","35-49","college",10,0.871147798056488,6
"771","S078","baseline","male","35-49","college",1,0.823916627653858,4
"772","S078","baseline","male","35-49","college",2,0.834314560117111,6
"773","S078","baseline","male","35-49","college",3,0.797683630898681,4
"774","S078","baseline","male","35-49","college",4,0.582143870735229,4
"775","S078","baseline","male","35-49","college",5,0.633026869882134,5
"776","S078","baseline","male","35-49","college",6,0.958563727070654,5
"777","S078","baseline","male","35-49","college",7,0.877234247928321,5
"778","S078","baseline","male","35-49","college",8,0.939001021449566,5
"779","S078","baseline","male","35-49","college",9,0.611490002922908,1
"780","S078","baseline","male","35-49","college",10,0.603798294932896,5
"781","S079","baseline","male","35-49","highschool",1,0.383287219776358,5
"782","S079","baseline","male","35-49","highschool",2,0.937186440886452,4
"783","S079","baseline","male","35-49","highschool",3,0.828993833313312,7
"784","S079","baseline","male","35-49","highschool",4,0.965292547302054,5
"785","S079","baseline","male","35-49","highschool",5,0.80956269803537,7
"786","S079","baseline","male","35-49","highschool",6,0.881571702625057,4
"787","S079","baseline","male","35-49","highschool",7,0.685174927603938,4
"788","S079","baseline","male","35-49","highschool",8,0.832286465099348,5
"789","S079","baseline","male","35-49","highschool",9,0.383016520910693,3
"790","S079","baseline","male","35-49","highschool",10,0.921397400316283,5
"791","S080","baseline","male","35-49","none",1,0.806364353799303,4
"792","S080","baseline","male","35-49","none",2,0.604155838525709,4
"793","S080","baseline","male","35-49","none",3,1.03716515353315,5
"794","S080","baseline","male","35-49","none",4,0.832773735519884,4
"795","S080","baseline","male","35-49","none",5,1.00754431995431,4
"796","S080","baseline","male","35-49","none",6,0.948149070318866,5
"797","S080","baseline","male","35-49","none",7,0.564298528304401,3
"798","S080","baseline","male","35-49","none",8,0.733384380012573,6
"799","S080","baseline","male","35-49","none",9,1.11470647106364,7
"800","S080","baseline","male","35-49","none",10,1.09570033566376,4
"801","S081","baseline","male","50-65","college",1,0.860669428303411,5
"802","S081","baseline","male","50-65","college",2,0.811398922189461,6
"803","S081","baseline","male","50-65","college",3,0.711703520122845,4
"804","S081","baseline","male","50-65","college",4,0.882663159907805,7
"805","S081","baseline","male","50-65","college",5,0.659016985987143,6
"806","S081","baseline","male","50-65","college",6,0.887424829801778,6
"807","S081","baseline","male","50-65","college",7,0.71361361757221,4
"808","S081","baseline","male","50-65","college",8,0.787325541848303,5
"809","S081","baseline","male","50-65","college",9,0.694818729904991,7
"810","S081","baseline","male","50-65","college",10,0.739216352979757,4
"811","S082","baseline","male","18-34","college",1,0.734734263989319,5
"812","S082","baseline","male","18-34","college",2,0.661466405112412,7
"813","S082","baseline","male","18-34","college",3,0.714829246969297,7
"814","S082","baseline","male","18-34","college",4,0.687219409758528,6
"815","S082","baseline","male","18-34","college",5,0.821392457341739,5
"816","S082","baseline","male","18-34","college",6,0.807244651935475,6
"817","S082","baseline","male","18-34","college",7,0.885028181716958,6
"818","S082","baseline","male","18-34","college",8,1.01679727743988,5
"819","S082","baseline","male","18-34","college",9,0.661150915870124,6
"820","S082","baseline","male","18-34","college",10,1.01697682781155,5
"821","S083","baseline","male","18-34","highschool",1,0.714518503869284,5
"822","S083","baseline","male","18-34","highschool",2,0.417237902415068,4
"823","S083","baseline","male","18-34","highschool",3,0.568089167613599,6
"824","S083","baseline","male","18-34","highschool",4,0.749225068611581,5
"825","S083","baseline","male","18-34","highschool",5,0.889499934385599,5
"826","S083","baseline","male","18-34","highschool",6,0.750378172014501,3
"827","S083","baseline","male","18-34","highschool",7,0.814014020357042,3
"828","S083","baseline","male","18-34","highschool",8,0.688763567934421,5
"829","S083","baseline","male","18-34","highschool",9,0.73078728672394,5
"830","S083","baseline","male","18-34","highschool",10,0.698699697397552,7
"831","S084","baseline","male","50-65","college",1,0.806540818998453,5
"832","S084","baseline","male","50-65","college",2,0.548454372059967,4
"833","S084","baseline","male","50-65","college",3,0.728434032863086,5
"834","S084","baseline","male","50-65","college",4,0.724983051895841,6
"835","S084","baseline","male","50-65","college",5,0.972609503515189,5
"836","S084","baseline","male","50-65","college",6,0.749158755297551,5
"837","S084","baseline","male","50-65","college",7,0.610820965017324,6
"838","S084","baseline","male","50-65","college",8,0.675342485460207,6
"839","S084","baseline","male","50-65","college",9,0.633832675720108,4
"840","S084","baseline","male","50-65","college",10,0.999401484443681,5
"841","S085","baseline","male","18-34","highschool",1,0.820711034530141,5
"842","S085","baseline","male","18-34","highschool",2,0.964396094488499,3
"843","S085","baseline","male","18-34","highschool",3,1.03196626647108,4
"844","S085","baseline","male","18-34","highschool",4,1.09343184692322,4
"845","S085","baseline","male","18-34","highschool",5,0.759279516787418,5
"846","S085","baseline","male","18-34","highschool",6,0.673861423628988,6
"847","S085","baseline","male","18-34","highschool",7,0.397189403935234,4
"848","S085","baseline","male","18-34","highschool",8,0.99856136286751,5
"849","S085","baseline","male","18-34","highschool",9,1.06464524181552,5
"850","S085","baseline","male","18-34","highschool",10,0.600232609919483,4
"851","S086","baseline","male","35-49","none",1,0.660410576594653,5
"852","S086","baseline","male","35-49","none",2,0.787450298582136,5
"853","S086","baseline","male","35-49","none",3,1.11083799263321,3
"854","S086","baseline","male","35-49","none",4,0.887501259892825,6
"855","S086","baseline","male","35-49","none",5,0.661122330010438,5
"856","S086","baseline","male","35-49","none",6,0.449990042037587,5
"857","S086","baseline","male","35-49","none",7,0.93904629881509,5
"858","S086","baseline","male","35-49","none",8,1.25738173380671,5
"859","S086","baseline","male","35-49","none",9,0.807925238961419,6
"860","S086","baseline","male","35-49","none",10,0.98014922766794,5
"861","S087","baseline","male","35-49","none",1,0.948537875741726,6
"862","S087","baseline","male","35-49","none",2,0.947345136119457,4
"863","S087","baseline","male","35-49","none",3,0.944268342868482,7
"864","S087","baseline","male","35-49","none",4,0.432439655631332,5
"865","S087","baseline","male","35-49","none",5,0.742183053125377,6
"866","S087","baseline","male","35-49","none",6,0.805958570696218,6
"867","S087","baseline","male","35-49","none",7,0.741545167146542,5
"868","S087","baseline","male","35-49","none",8,0.995131854139659,6
"869","S087","baseline","male","35-49","none",9,0.820319847807821,6
"870","S087","baseline","male","35-49","none",10,0.942548306326001,5
"871","S088","baseline","male","50-65","college",1,0.903964975530542,6
"872","S088","baseline","male","50-65","college",2,0.81635865748586,6
"873","S088","baseline","male","50-65","college",3,1.01306551440775,4
"874","S088","baseline","male","50-65","college",4,0.435161116622792,4
"875","S088","baseline","male","50-65","college",5,0.950376758639652,7
"876","S088","baseline","male","50-65","college",6,0.884377662218914,5
"877","S088","baseline","male","50-65","college",7,0.63169680002012,6
"878","S088","baseline","male","50-65","college",8,0.848286551530504,5
"879","S088","baseline","male","50-65","college",9,1.06599844521505,6
"880","S088","baseline","male","50-65","college",10,1.00730753442233,6
"881","S089","baseline","male","35-49","highschool",1,0.919812976350702,4
"882","S089","baseline","male","35-49","highschool",2,1.08304818494134,3
"883","S089","baseline","male","35-49","highschool",3,0.95015935315083,6
"884","S089","baseline","male","35-49","highschool",4,0.699653272458442,4
"885","S089","baseline","male","35-49","highschool",5,0.93702802331403,5
"886","S089","baseline","male","35-49","highschool",6,0.924617528531184,4
"887","S089","baseline","male","35-49","highschool",7,0.96380477438985,6
"888","S089","baseline","male","35-49","highschool",8,1.24015893634756,4
"889","S089","baseline","male","35-49","highschool",9,0.595908466763415,4
"890","S089","baseline","male","35-49","highschool",10,0.981812542558226,5
"891","S090","baseline","male","35-49","college",1,0.805531020788772,6
"892","S090","baseline","male","35-49","college",2,0.718345131309745,7
"893","S090","baseline","male","35-49","college",3,0.954164153630576,7
"894","S090","baseline","male","35-49","college",4,0.840295235066476,5
"895","S090","baseline","male","35-49","college",5,0.793635905070365,5
"896","S090","baseline","male","35-49","college",6,0.555607572166589,5
"897","S090","baseline","male","35-49","college",7,0.659703227889032,3
"898","S090","baseline","male","35-49","college",8,0.66786042353162,7
"899","S090","baseline","male","35-49","college",9,0.949982842958656,6
"900","S090","baseline","male","35-49","college",10,1.03460011471398,5
"901","S091","baseline","male","18-34","highschool",1,1.00032138046018,4
"902","S091","baseline","male","18-34","highschool",2,0.681738524067202,4
"903","S091","baseline","male","18-34","highschool",3,0.839861091594413,5
"904","S091","baseline","male","18-34","highschool",4,0.846906599731222,5
"905","S091","baseline","male","18-34","highschool",5,1.00278475169172,6
"906","S091","baseline","male","18-34","highschool",6,0.922091193054424,4
"907","S091","baseline","male","18-34","highschool",7,0.859882076943189,5
"908","S091","baseline","male","18-34","highschool",8,0.9068051709757,4
"909","S091","baseline","male","18-34","highschool",9,0.885609532147969,6
"910","S091","baseline","male","18-34","highschool",10,0.733755389190819,3
"911","S092","baseline","male","35-49","college",1,0.497195614676402,6
"912","S092","baseline","male","35-49","college",2,0.571996635022423,5
"913","S092","baseline","male","35-49","college",3,0.779553983759963,4
"914","S092","baseline","male","35-49","college",4,0.894458038963598,6
"915","S092","baseline","male","35-49","college",5,0.786645938269473,7
"916","S092","baseline","male","35-49","college",6,0.437744042186361,5
"917","S092","baseline","male","35-49","college",7,0.853591709215185,6
"918","S092","baseline","male","35-49","college",8,0.911880707345771,6
"919","S092","baseline","male","35-49","college",9,0.998014681946793,7
"920","S092","baseline","male","35-49","college",10,1.04777562320364,7
"921","S093","baseline","male","18-34","college",1,0.7018787741085,6
"922","S093","baseline","male","18-34","college",2,0.697618890249892,5
"923","S093","baseline","male","18-34","college",3,0.985229098350196,7
"924","S093","baseline","male","18-34","college",4,0.721209352914607,3
"925","S093","baseline","male","18-34","college",5,0.649276009241718,5
"926","S093","baseline","male","18-34","college",6,0.597979906051955,6
"927","S093","baseline","male","18-34","college",7,0.719452041262684,4
"928","S093","baseline","male","18-34","college",8,1.01438710296859,5
"929","S093","baseline","male","18-34","college",9,0.705090017648649,3
"930","S093","baseline","male","18-34","college",10,0.998086495135319,5
"931","S094","baseline","male","35-49","highschool",1,0.615604285782071,6
"932","S094","baseline","male","35-49","highschool",2,0.838004970836247,4
"933","S094","baseline","male","35-49","highschool",3,0.745444959830575,6
"934","S094","baseline","male","35-49","highschool",4,0.974099020175153,7
"935","S094","baseline","male","35-49","highschool",5,0.840513591710423,6
"936","S094","baseline","male","35-49","highschool",6,0.560692099544622,3
"937","S094","baseline","male","35-49","highschool",7,0.765505211220348,6
"938","S094","baseline","male","35-49","highschool",8,0.535852302971021,4
"939","S094","baseline","male","35-49","highschool",9,0.554862436069799,4
"940","S094","baseline","male","35-49","highschool",10,0.57547745861189,6
"941","S095","baseline","male","35-49","college",1,0.873452579355674,6
"942","S095","baseline","male","35-49","college",2,1.13272504237635,6
"943","S095","baseline","male","35-49","college",3,0.761432897415931,5
"944","S095","baseline","male","35-49","college",4,0.800146139335037,7
"945","S095","baseline","male","35-49","college",5,0.585458682917435,6
