pid,gender,age_cat,age,education,condition,trial,WOA,Trust
128,male,35-49,36,college,baseline,5,0.7056981044117844,4
128,male,35-49,36,college,baseline,6,0.03338424191112177,5
128,male,35-49,36,college,baseline,7,0.606082987109491,5
128,male,35-49,36,college,baseline,8,0.7879129592280038,4
128,male,35-49,36,college,baseline,9,0.9621807899369537,4
128,male,35-49,36,college,baseline,10,0.6145720400733962,5
129,male,35-49,48,college,baseline,1,0.3988927048873939,4
129,male,35-49,48,college,baseline,2,0.7195798717682076,5
129,male,35-49,48,college,baseline,3,0.5527634996435742,3
129,male,35-49,48,college,baseline,4,0.5232748722374654,5
129,male,35-49,48,college,baseline,5,0.6662765779643467,5
129,male,35-49,48,college,baseline,6,0.6695011258354652,5
129,male,35-49,48,college,baseline,7,0.5234670382018538,5
129,male,35-49,48,college,baseline,8,0.498158794379985,5
129,male,35-49,48,college,baseline,9,0.8670186483817057,5
129,male,35-49,48,college,baseline,10,0.7194386570674893,6
130,male,35-49,47,college,baseline,1,0.5349506068926149,4
130,male,35-49,47,college,baseline,2,0.17431512548079453,5
130,male,35-49,47,college,baseline,3,0.5413207354938384,6
130,male,35-49,47,college,baseline,4,0.43783932723758773,4
130,male,35-49,47,college,baseline,5,0.5681970019955819,5
130,male,35-49,47,college,baseline,6,0.45233172129792393,5
130,male,35-49,47,college,baseline,7,0.027324091078688273,5
130,male,35-49,47,college,baseline,8,0.3735370368769021,3
130,male,35-49,47,college,baseline,9,0.4249509579877191,4
130,male,35-49,47,college,baseline,10,0.010814201045893257,4
131,male,35-49,36,highschool,baseline,1,0.645191663818363,5
131,male,35-49,36,highschool,baseline,2,0.7678072938190651,6
131,male,35-49,36,highschool,baseline,3,0.48915872871895083,6
131,male,35-49,36,highschool,baseline,4,0.49652896166265115,5
131,male,35-49,36,highschool,baseline,5,0.6750526799763319,4
131,male,35-49,36,highschool,baseline,6,0.6364024466062558,6
131,male,35-49,36,highschool,baseline,7,0.13423730360679836,4
131,male,35-49,36,highschool,baseline,8,0.6480693602304972,6
131,male,35-49,36,highschool,baseline,9,0.4373820186154125,3
131,male,35-49,36,highschool,baseline,10,0.6605013896671574,4
132,male,35-49,37,highschool,baseline,1,0.39280639225264974,5
132,male,35-49,37,highschool,baseline,2,0.4314623554126491,6
132,male,35-49,37,highschool,baseline,3,0.67808120148689,6
132,male,35-49,37,highschool,baseline,4,0.6800340481738534,4
132,male,35-49,37,highschool,baseline,5,0.5226307030450388,6
132,male,35-49,37,highschool,baseline,6,0.6600537503436206,4
132,male,35-49,37,highschool,baseline,7,0.7708009441741948,5
132,male,35-49,37,highschool,baseline,8,0.511662104189402,5
132,male,35-49,37,highschool,baseline,9,0.45792822471925876,3
132,male,35-49,37,highschool,baseline,10,0.32163137680478726,5
133,male,35-49,40,highschool,baseline,1,0.8535997816310512,6
133,male,35-49,40,highschool,baseline,2,0.7038747874937341,5
133,male,35-49,40,highschool,baseline,3,0.6980087824563352,5
133,male,35-49,40,highschool,baseline,4,0.6867987380607873,5
133,male,35-49,40,highschool,baseline,5,0.8812881018080804,3
133,male,35-49,40,highschool,baseline,6,0.5662093392060783,3
133,male,35-49,40,highschool,baseline,7,1.0071726374458605,5
133,male,35-49,40,highschool,baseline,8,0.6041777914900787,2
133,male,35-49,40,highschool,baseline,9,0.2663839331342588,3
133,male,35-49,40,highschool,baseline,10,0.4070357232828937,3
134,male,35-49,40,highschool,baseline,1,1.0055788172150175,3
134,male,35-49,40,highschool,baseline,2,0.3974631220869647,3
134,male,35-49,40,highschool,baseline,3,0.6409163015944573,4
134,male,35-49,40,highschool,baseline,4,0.3701676565347386,5
134,male,35-49,40,highschool,baseline,5,0.4555932356354432,4
134,male,35-49,40,highschool,baseline,6,0.6072128472169912,5
134,male,35-49,40,highschool,baseline,7,0.6642142086286059,4
134,male,35-49,40,highschool,baseline,8,0.33257663302776674,4
134,male,35-49,40,highschool,baseline,9,0.3085631628473111,4
134,male,35-49,40,highschool,baseline,10,0.5814370916801477,5
135,male,35-49,37,highschool,baseline,1,0.3661006781213802,2
135,male,35-49,37,highschool,baseline,2,0.6708433451932262,5
135,male,35-49,37,highschool,baseline,3,0.6554988163751835,5
135,male,35-49,37,highschool,baseline,4,0.671476368055049,6
135,male,35-49,37,highschool,baseline,5,0.8490112565966825,5
135,male,35-49,37,highschool,baseline,6,0.7488081743809294,4
135,male,35-49,37,highschool,baseline,7,0.5294930999027254,6
135,male,35-49,37,highschool,baseline,8,0.6499177568935028,4
135,male,35-49,37,highschool,baseline,9,0.7366702720755113,5
135,male,35-49,37,highschool,baseline,10,0.6965718996259496,4
136,male,35-49,36,highschool,baseline,1,0.37574280507325797,5
136,male,35-49,36,highschool,baseline,2,0.4610306068231222,3
136,male,35-49,36,highschool,baseline,3,0.44198806024667703,4
136,male,35-49,36,highschool,baseline,4,0.38832958199129,4
136,male,35-49,36,highschool,baseline,5,0.367661878793825,4
136,male,35-49,36,highschool,baseline,6,0.6664791863637902,7
136,male,35-49,36,highschool,baseline,7,0.7779098021605568,4
136,male,35-49,36,highschool,baseline,8,0.2902855148697203,5
136,male,35-49,36,highschool,baseline,9,0.198375469311116,5
136,male,35-49,36,highschool,baseline,10,0.07548744044656538,4
137,male,35-49,47,highschool,baseline,1,0.8155046725313144,6
137,male,35-49,47,highschool,baseline,2,0.8117856968581688,3
137,male,35-49,47,highschool,baseline,3,0.7311631914734945,6
137,male,35-49,47,highschool,baseline,4,0.328042663154899,4
137,male,35-49,47,highschool,baseline,5,0.5670773603889617,2
137,male,35-49,47,highschool,baseline,6,0.6466558085406975,4
137,male,35-49,47,highschool,baseline,7,0.42037141024280444,5
137,male,35-49,47,highschool,baseline,8,0.3176074218744832,4
137,male,35-49,47,highschool,baseline,9,0.5540762269514274,4
137,male,35-49,47,highschool,baseline,10,0.3021334765578782,3
138,male,35-49,39,highschool,baseline,1,0.5564992089561153,4
138,male,35-49,39,highschool,baseline,2,0.6367325410977248,5
138,male,35-49,39,highschool,baseline,3,0.7028563350053034,3
138,male,35-49,39,highschool,baseline,4,0.5332054428203858,2
138,male,35-49,39,highschool,baseline,5,0.6295890418469956,4
138,male,35-49,39,highschool,baseline,6,0.6911844435966445,3
138,male,35-49,39,highschool,baseline,7,0.6684889693297319,3
138,male,35-49,39,highschool,baseline,8,0.40401217588531657,4
138,male,35-49,39,highschool,baseline,9,0.7754164660746106,5
138,male,35-49,39,highschool,baseline,10,0.997043376034022,5
139,male,35-49,38,highschool,baseline,1,0.30640258810470417,5
139,male,35-49,38,highschool,baseline,2,0.7345608483517014,5
139,male,35-49,38,highschool,baseline,3,0.3251224955541566,5
139,male,35-49,38,highschool,baseline,4,0.403078961336043,4
139,male,35-49,38,highschool,baseline,5,0.5041927630302372,4
139,male,35-49,38,highschool,baseline,6,0.44181938199722187,4
139,male,35-49,38,highschool,baseline,7,0.6097566882716882,5
139,male,35-49,38,highschool,baseline,8,0.7127421101575575,3
139,male,35-49,38,highschool,baseline,9,0.5689355629066961,6
139,male,35-49,38,highschool,baseline,10,0.4585793065866393,5
140,male,35-49,47,highschool,baseline,1,0.5182735595157204,5
140,male,35-49,47,highschool,baseline,2,0.24188929609706475,3
140,male,35-49,47,highschool,baseline,3,0.2790915909624069,4
140,male,35-49,47,highschool,baseline,4,0.0877179914004429,4
140,male,35-49,47,highschool,baseline,5,0.7317157784179378,6
140,male,35-49,47,highschool,baseline,6,0.5504585330817467,5
140,male,35-49,47,highschool,baseline,7,0.6110810903659121,5
140,male,35-49,47,highschool,baseline,8,0.33984186100037694,5
140,male,35-49,47,highschool,baseline,9,0.7187340383064027,5
140,male,35-49,47,highschool,baseline,10,0.681990339782051,3
141,male,35-49,47,none,baseline,1,0.6007604737974127,5
141,male,35-49,47,none,baseline,2,0.7349344573556951,5
141,male,35-49,47,none,baseline,3,0.7481127398985559,5
141,male,35-49,47,none,baseline,4,0.71424613556412,4
141,male,35-49,47,none,baseline,5,0.436997034833782,4
141,male,35-49,47,none,baseline,6,0.542360672309776,2
141,male,35-49,47,none,baseline,7,0.4866714666601445,4
141,male,35-49,47,none,baseline,8,0.14464502707303983,5
141,male,35-49,47,none,baseline,9,0.17784711547923554,4
141,male,35-49,47,none,baseline,10,0.19194721116252733,4
142,male,35-49,48,none,baseline,1,0.5694883277208503,4
142,male,35-49,48,none,baseline,2,0.7445014193940016,4
142,male,35-49,48,none,baseline,3,0.149279398861056,4
142,male,35-49,48,none,baseline,4,0.640280424017843,3
142,male,35-49,48,none,baseline,5,0.4077999725243247,5
142,male,35-49,48,none,baseline,6,0.5771606158782319,4
142,male,35-49,48,none,baseline,7,0.40100791456066953,4
142,male,35-49,48,none,baseline,8,0.8465647599441866,4
142,male,35-49,48,none,baseline,9,0.6417816645733324,6
142,male,35-49,48,none,baseline,10,0.3791361227691148,4
143,male,35-49,49,none,baseline,1,0.5991041828181063,5
143,male,35-49,49,none,baseline,2,0.5180981078211286,6
143,male,35-49,49,none,baseline,3,0.7314301590842398,4
143,male,35-49,49,none,baseline,4,0.691773015687436,5
143,male,35-49,49,none,baseline,5,0.5083622389019876,6
143,male,35-49,49,none,baseline,6,0.7631287627731035,5
143,male,35-49,49,none,baseline,7,0.7817595237832187,5
143,male,35-49,49,none,baseline,8,0.6951533778097004,4
143,male,35-49,49,none,baseline,9,0.6892363429486574,5
143,male,35-49,49,none,baseline,10,0.7998530021749126,4
144,male,35-49,36,none,baseline,1,0.4586615919515191,5
144,male,35-49,36,none,baseline,2,0.4762504392109662,4
144,male,35-49,36,none,baseline,3,0.6607152877911867,5
144,male,35-49,36,none,baseline,4,0.593658996170512,3
144,male,35-49,36,none,baseline,5,0.45833145967771083,4
144,male,35-49,36,none,baseline,6,0.6301768544127953,3
144,male,35-49,36,none,baseline,7,0.4916135687582642,6
144,male,35-49,36,none,baseline,8,0.5247810351898764,5
144,male,35-49,36,none,baseline,9,0.20119512087480376,4
144,male,35-49,36,none,baseline,10,0.22114665473462963,4
145,male,35-49,48,none,baseline,1,0.5298789256475054,3
145,male,35-49,48,none,baseline,2,0.6449822905864019,2
145,male,35-49,48,none,baseline,3,1.0239926570078397,3
145,male,35-49,48,none,baseline,4,0.3500539956726481,7
145,male,35-49,48,none,baseline,5,0.7002406215197693,7
145,male,35-49,48,none,baseline,6,0.8053212869281234,4
145,male,35-49,48,none,baseline,7,0.6123167113753856,3
145,male,35-49,48,none,baseline,8,0.37653169461493946,4
145,male,35-49,48,none,baseline,9,0.6507559551367041,4
145,male,35-49,48,none,baseline,10,0.5681394687441561,4
146,male,35-49,48,none,baseline,1,0.4686015715298792,5
146,male,35-49,48,none,baseline,2,0.8580701619111252,5
146,male,35-49,48,none,baseline,3,0.8353916189900905,6
146,male,35-49,48,none,baseline,4,0.4435659918383263,5
146,male,35-49,48,none,baseline,5,0.7653349622910504,4
146,male,35-49,48,none,baseline,6,0.5240584346841647,5
146,male,35-49,48,none,baseline,7,0.44291372358407644,3
146,male,35-49,48,none,baseline,8,0.40869768454280353,4
146,male,35-49,48,none,baseline,9,0.5003542388757348,5
146,male,35-49,48,none,baseline,10,0.5618217540332147,6
147,male,35-49,44,none,baseline,1,0.4198888023880564,5
147,male,35-49,44,none,baseline,2,0.2963929677101784,5
147,male,35-49,44,none,baseline,3,0.37250588181340716,4
147,male,35-49,44,none,baseline,4,0.5969012021029345,4
147,male,35-49,44,none,baseline,5,0.6001076263475204,6
147,male,35-49,44,none,baseline,6,0.4139033288495866,6
147,male,35-49,44,none,baseline,7,0.8430805350848818,4
147,male,35-49,44,none,baseline,8,0.6903232973819333,5
147,male,35-49,44,none,baseline,9,0.8469131160987625,5
147,male,35-49,44,none,baseline,10,0.688417685805421,5
148,male,35-49,46,none,baseline,1,0.8330565520471773,5
148,male,35-49,46,none,baseline,2,0.693860164342258,5
148,male,35-49,46,none,baseline,3,0.8724464899712407,6
148,male,35-49,46,none,baseline,4,0.40825905361726095,4
148,male,35-49,46,none,baseline,5,0.5484127299024957,6
148,male,35-49,46,none,baseline,6,0.7094636860751,5
148,male,35-49,46,none,baseline,7,0.7415382947463025,2
148,male,35-49,46,none,baseline,8,0.7737542743056559,2
148,male,35-49,46,none,baseline,9,0.6765661043872279,6
148,male,35-49,46,none,baseline,10,0.10376186459123926,5
149,male,35-49,36,none,baseline,1,0.6746650132404601,5
149,male,35-49,36,none,baseline,2,0.5721645254743595,4
149,male,35-49,36,none,baseline,3,0.7273666357489446,5
149,male,35-49,36,none,baseline,4,0.26927957764653787,4
149,male,35-49,36,none,baseline,5,0.4781157342313097,5
149,male,35-49,36,none,baseline,6,0.5002433609219668,5
149,male,35-49,36,none,baseline,7,0.48552690028467377,7
149,male,35-49,36,none,baseline,8,0.3760545798304591,3
149,male,35-49,36,none,baseline,9,0.29516474300655077,4
149,male,35-49,36,none,baseline,10,0.5243250295936496,3
150,male,35-49,37,none,baseline,1,0.4746412473332304,3
150,male,35-49,37,none,baseline,2,0.5390566787419462,3
150,male,35-49,37,none,baseline,3,0.6833160348943329,4
150,male,35-49,37,none,baseline,4,0.528326649912238,5
150,male,35-49,37,none,baseline,5,0.5127452659152971,7
150,male,35-49,37,none,baseline,6,0.5842420318438294,5
150,male,35-49,37,none,baseline,7,0.13289072896525705,4
150,male,35-49,37,none,baseline,8,0.4524191156692478,6
150,male,35-49,37,none,baseline,9,0.4080182861255865,4
150,male,35-49,37,none,baseline,10,0.8478161799785675,6
151,male,50-65,63,college,baseline,1,0.8205347218241381,4
151,male,50-65,63,college,baseline,2,0.7913657385748487,4
151,male,50-65,63,college,baseline,3,0.551851338285434,4
151,male,50-65,63,college,baseline,4,0.41353658961000617,6
151,male,50-65,63,college,baseline,5,0.5016053182325744,4
151,male,50-65,63,college,baseline,6,0.26291514302338675,2
151,male,50-65,63,college,baseline,7,0.446528969457742,5
151,male,50-65,63,college,baseline,8,0.2550456458239718,5
151,male,50-65,63,college,baseline,9,0.24187353749615792,4
151,male,50-65,63,college,baseline,10,0.18608219452823596,4
152,male,50-65,55,college,baseline,1,0.7940839150717645,5
152,male,50-65,55,college,baseline,2,0.5058221393050996,3
152,male,50-65,55,college,baseline,3,0.5766129208585892,6
152,male,50-65,55,college,baseline,4,0.5205252217065041,5
152,male,50-65,55,college,baseline,5,0.5276445682123597,4
152,male,50-65,55,college,baseline,6,0.5105881223803403,5
152,male,50-65,55,college,baseline,7,0.3203159415112714,5
152,male,50-65,55,college,baseline,8,0.6072723174841139,5
152,male,50-65,55,college,baseline,9,0.5637069399682492,4
152,male,50-65,55,college,baseline,10,0.48331899614550045,6
153,male,50-65,52,college,baseline,1,1.0742265762847472,4
153,male,50-65,52,college,baseline,2,0.816100374138703,5
153,male,50-65,52,college,baseline,3,0.87010146527356,6
153,male,50-65,52,college,baseline,4,0.5791551912571056,4
153,male,50-65,52,college,baseline,5,0.36288595844466554,4
153,male,50-65,52,college,baseline,6,0.7114129581647382,4
153,male,50-65,52,college,baseline,7,0.6065480932777261,6
153,male,50-65,52,college,baseline,8,0.5827229341583082,4
153,male,50-65,52,college,baseline,9,0.6542849361151415,6
153,male,50-65,52,college,baseline,10,0.4270249657568959,5
154,male,50-65,60,college,baseline,1,0.5637581403290365,6
154,male,50-65,60,college,baseline,2,0.5753930753830339,6
154,male,50-65,60,college,baseline,3,0.720472044640201,6
154,male,50-65,60,college,baseline,4,0.6366020202144985,4
154,male,50-65,60,college,baseline,5,1.0966658093693213,6
154,male,50-65,60,college,baseline,6,0.6402052361119779,4
154,male,50-65,60,college,baseline,7,0.622628481568222,5
154,male,50-65,60,college,baseline,8,0.6085544912804443,4
154,male,50-65,60,college,baseline,9,0.6306049582544213,6
154,male,50-65,60,college,baseline,10,0.5739120107742031,5
155,male,50-65,63,college,baseline,1,0.4009730576693401,5
155,male,50-65,63,college,baseline,2,0.4916794005370763,4
155,male,50-65,63,college,baseline,3,0.5835983898671244,5
155,male,50-65,63,college,baseline,4,0.4151124940342508,6
155,male,50-65,63,college,baseline,5,0.49146847189086307,4
155,male,50-65,63,college,baseline,6,0.5224835381501884,5
155,male,50-65,63,college,baseline,7,0.6102836640112532,3
155,male,50-65,63,college,baseline,8,0.5287369487892977,4
155,male,50-65,63,college,baseline,9,0.5478958953855183,4
155,male,50-65,63,college,baseline,10,0.7794931843602317,5
156,male,50-65,61,college,baseline,1,0.33616816403647454,2
156,male,50-65,61,college,baseline,2,0.38710970521195576,6
156,male,50-65,61,college,baseline,3,0.794344463493208,5
156,male,50-65,61,college,baseline,4,0.5219088380616927,2
156,male,50-65,61,college,baseline,5,0.4960992275259695,3
156,male,50-65,61,college,baseline,6,0.5475947168881627,4
156,male,50-65,61,college,baseline,7,0.49715034586856754,3
156,male,50-65,61,college,baseline,8,0.4360364924101158,5
156,male,50-65,61,college,baseline,9,0.6297946612383614,3
156,male,50-65,61,college,baseline,10,0.6835364779345671,4
157,male,50-65,56,college,baseline,1,0.6190686246632477,6
157,male,50-65,56,college,baseline,2,0.5825767893476976,6
157,male,50-65,56,college,baseline,3,0.5900276058347165,3
157,male,50-65,56,college,baseline,4,0.5588646996424544,6
157,male,50-65,56,college,baseline,5,0.5890783361478961,4
157,male,50-65,56,college,baseline,6,0.4596230041111044,3
157,male,50-65,56,college,baseline,7,0.6112687767099321,6
157,male,50-65,56,college,baseline,8,0.5138653286841237,4
157,male,50-65,56,college,baseline,9,0.5384531522806433,3
157,male,50-65,56,college,baseline,10,0.48856964370575273,6
158,male,50-65,63,college,baseline,1,0.4892989414559486,5
158,male,50-65,63,college,baseline,2,0.6138282132076321,4
158,male,50-65,63,college,baseline,3,0.3594311959799832,5
158,male,50-65,63,college,baseline,4,0.3854886303593279,5
158,male,50-65,63,college,baseline,5,0.5458828613346698,4
158,male,50-65,63,college,baseline,6,0.6496153960026547,6
158,male,50-65,63,college,baseline,7,0.8263700757949488,7
158,male,50-65,63,college,baseline,8,0.728875513649035,5
158,male,50-65,63,college,baseline,9,0.5895633818792722,4
158,male,50-65,63,college,baseline,10,0.49879412090042974,4
159,male,50-65,60,college,baseline,1,0.6308647942196848,4
159,male,50-65,60,college,baseline,2,0.52865441455594675,5
159,male,50-65,60,college,baseline,3,0.557642680927682,4
159,male,50-65,60,college,baseline,4,0.5258760998852352,4
159,male,50-65,60,college,baseline,5,0.20749945879077786,5
159,male,50-65,60,college,baseline,6,0.2845316047173404,3
159,male,50-65,60,college,baseline,7,0.37154624049548657,6
159,male,50-65,60,college,baseline,8,0.5293572899883106,3
159,male,50-65,60,college,baseline,9,0.09328015691577024,5
159,male,50-65,60,college,baseline,10,0.21672774976771855,4
160,male,50-65,57,college,baseline,1,0.856306696886866,4
160,male,50-65,57,college,baseline,2,1.0216255692321952,6
160,male,50-65,57,college,baseline,3,0.6547364801979424,6
160,male,50-65,57,college,baseline,4,0.8209284079350712,4
160,male,50-65,57,college,baseline,5,0.7132559420474862,4
160,male,50-65,57,college,baseline,6,0.779217636071405,6
160,male,50-65,57,college,baseline,7,0.7366284013075147,7
160,male,50-65,57,college,baseline,8,0.5142715520751971,5
160,male,50-65,57,college,baseline,9,0.5500023717463884,2
160,male,50-65,57,college,baseline,10,0.4073106195921211,6
161,male,50-65,56,highschool,baseline,1,0.6596009700163001,4
161,male,50-65,56,highschool,baseline,2,0.5771440560892125,3
161,male,50-65,56,highschool,baseline,3,0.4309959106197974,2
161,male,50-65,56,highschool,baseline,4,0.34175900176305996,4
161,male,50-65,56,highschool,baseline,5,0.43196932705879515,5
161,male,50-65,56,highschool,baseline,6,0.6259777064785969,5
161,male,50-65,56,highschool,baseline,7,0.5055099089500664,4
161,male,50-65,56,highschool,baseline,8,0.7635835046164792,5
161,male,50-65,56,highschool,baseline,9,0.65712854242767,4
161,male,50-65,56,highschool,baseline,10,0.6553943403013731,3
162,male,50-65,61,highschool,baseline,1,0.7727882521938692,4
162,male,50-65,61,highschool,baseline,2,0.4848022175111814,2
162,male,50-65,61,highschool,baseline,3,0.8325640587782539,5
162,male,50-65,61,highschool,baseline,4,0.22095521191194323,5
162,male,50-65,61,highschool,baseline,5,0.9609023876522471,6
162,male,50-65,61,highschool,baseline,6,0.945401126684029,5
162,male,50-65,61,highschool,baseline,7,0.6469610103281463,4
162,male,50-65,61,highschool,baseline,8,0.8452561869345468,5
162,male,50-65,61,highschool,baseline,9,0.654491213557496,3
162,male,50-65,61,highschool,baseline,10,0.6280653475044188,3
163,male,50-65,60,highschool,baseline,1,0.845722457838037,3
163,male,50-65,60,highschool,baseline,2,0.3514233156800663,4
163,male,50-65,60,highschool,baseline,3,0.5204175498162135,3
163,male,50-65,60,highschool,baseline,4,0.24972103470503199,6
163,male,50-65,60,highschool,baseline,5,0.5098736252504991,6
163,male,50-65,60,highschool,baseline,6,-0.008288529757976448,3
163,male,50-65,60,highschool,baseline,7,0.4436602332128457,3
163,male,50-65,60,highschool,baseline,8,0.2883939437921882,4
163,male,50-65,60,highschool,baseline,9,0.1553464862101195,4
163,male,50-65,60,highschool,baseline,10,0.45866570457240524,5
164,male,50-65,65,highschool,baseline,1,0.6598946056991303,4
164,male,50-65,65,highschool,baseline,2,0.528645217477594,3
164,male,50-65,65,highschool,baseline,3,0.4144541661382518,5
164,male,50-65,65,highschool,baseline,4,0.5894575942942806,4
164,male,50-65,65,highschool,baseline,5,0.4954732435411376,2
164,male,50-65,65,highschool,baseline,6,0.5457918525991854,4
164,male,50-65,65,highschool,baseline,7,0.9220266587581166,4
164,male,50-65,65,highschool,baseline,8,0.9097418576722012,5
164,male,50-65,65,highschool,baseline,9,0.6494728678887037,4
164,male,50-65,65,highschool,baseline,10,0.5978425521656526,3
165,male,50-65,52,highschool,baseline,1,0.6483555905870293,4
165,male,50-65,52,highschool,baseline,2,0.45312649320601617,7
165,male,50-65,52,highschool,baseline,3,0.825839831458772,4
165,male,50-65,52,highschool,baseline,4,0.3239053323324794,5
165,male,50-65,52,highschool,baseline,5,0.4932738203104584,6
165,male,50-65,52,highschool,baseline,6,0.5054968294842628,4
165,male,50-65,52,highschool,baseline,7,0.597275423968709,4
165,male,50-65,52,highschool,baseline,8,0.044026573492575716,5
165,male,50-65,52,highschool,baseline,9,0.2770683084886215,4
165,male,50-65,52,highschool,baseline,10,1.1338823547171042,5
166,male,50-65,53,highschool,baseline,1,0.9435948212531255,5
166,male,50-65,53,highschool,baseline,2,0.8380889996251106,5
166,male,50-65,53,highschool,baseline,3,0.7800535495360041,5
166,male,50-65,53,highschool,baseline,4,0.643394685913815,4
166,male,50-65,53,highschool,baseline,5,0.3623983676070109,5
166,male,50-65,53,highschool,baseline,6,0.8081264723011271,5
166,male,50-65,53,highschool,baseline,7,0.690533433706854,5
166,male,50-65,53,highschool,baseline,8,0.5382415685592211,3
166,male,50-65,53,highschool,baseline,9,0.5525103910741613,6
166,male,50-65,53,highschool,baseline,10,0.37155949062171184,4
167,male,50-65,57,highschool,baseline,1,0.6431848728429985,5
167,male,50-65,57,highschool,baseline,2,0.8473111273973182,6
167,male,50-65,57,highschool,baseline,3,0.6574218309654725,5
167,male,50-65,57,highschool,baseline,4,0.6208349844624661,7
167,male,50-65,57,highschool,baseline,5,0.6166283493638597,6
167,male,50-65,57,highschool,baseline,6,0.9649467071478686,5
167,male,50-65,57,highschool,baseline,7,0.9337638704063396,5
167,male,50-65,57,highschool,baseline,8,0.44435037900328445,4
167,male,50-65,57,highschool,baseline,9,0.8101212639110923,5
167,male,50-65,57,highschool,baseline,10,0.9208802821712199,4
168,male,50-65,55,highschool,baseline,1,0.6778325953152314,6
168,male,50-65,55,highschool,baseline,2,-0.10401017695476017,5
168,male,50-65,55,highschool,baseline,3,0.30971680705062243,4
168,male,50-65,55,highschool,baseline,4,0.4595282400394996,6
168,male,50-65,55,highschool,baseline,5,0.7299015774829343,4
168,male,50-65,55,highschool,baseline,6,0.4816114362536037,5
168,male,50-65,55,highschool,baseline,7,0.11370221345966491,4
168,male,50-65,55,highschool,baseline,8,-0.1096026914601016,4
168,male,50-65,55,highschool,baseline,9,-0.25850902865114767,5
168,male,50-65,55,highschool,baseline,10,0.1271634002862333,3
169,male,50-65,50,highschool,baseline,1,0.561666615202733,7
169,male,50-65,50,highschool,baseline,2,0.336093902939667,4
169,male,50-65,50,highschool,baseline,3,0.6469555059533171,4
169,male,50-65,50,highschool,baseline,4,0.4584053135519036,5
169,male,50-65,50,highschool,baseline,5,0.6707762290440076,6
169,male,50-65,50,highschool,baseline,6,0.5686601778966787,7
169,male,50-65,50,highschool,baseline,7,0.447834550046237,3
169,male,50-65,50,highschool,baseline,8,0.4647637293703545,4
169,male,50-65,50,highschool,baseline,9,0.5080729286269476,2
169,male,50-65,50,highschool,baseline,10,0.3776301708293536,5
170,male,50-65,61,highschool,baseline,1,0.8647231914076301,4
170,male,50-65,61,highschool,baseline,2,0.5049253411785042,6
170,male,50-65,61,highschool,baseline,3,0.6318922712635038,6
170,male,50-65,61,highschool,baseline,4,0.8102543226230092,3
170,male,50-65,61,highschool,baseline,5,0.6163083444761519,6
170,male,50-65,61,highschool,baseline,6,0.8305977878036019,5
170,male,50-65,61,highschool,baseline,7,0.5865341645750274,4
170,male,50-65,61,highschool,baseline,8,0.7280117434536335,5
170,male,50-65,61,highschool,baseline,9,0.1933796860887591,4
170,male,50-65,61,highschool,baseline,10,0.5010527780168362,3
171,male,50-65,52,none,baseline,1,0.7483820024471088,5
171,male,50-65,52,none,baseline,2,0.8955565662625216,6
171,male,50-65,52,none,baseline,3,0.9193131792228885,3
171,male,50-65,52,none,baseline,4,0.8747223941139848,5
171,male,50-65,52,none,baseline,5,0.5308997863891545,2
171,male,50-65,52,none,baseline,6,0.5178971913358381,5
171,male,50-65,52,none,baseline,7,0.8200609664589629,2
171,male,50-65,52,none,baseline,8,0.7197981032837836,2
171,male,50-65,52,none,baseline,9,0.7449967708144221,4
171,male,50-65,52,none,baseline,10,0.4682978221744888,4
172,male,50-65,63,none,baseline,1,0.2334900388717485,4
172,male,50-65,63,none,baseline,2,0.5108685199049365,5
172,male,50-65,63,none,baseline,3,0.6114451074887575,2
172,male,50-65,63,none,baseline,4,0.6359579434597685,3
172,male,50-65,63,none,baseline,5,0.5310320913431613,4
172,male,50-65,63,none,baseline,6,0.2505328814493808,3
172,male,50-65,63,none,baseline,7,0.4293122076617146,3
172,male,50-65,63,none,baseline,8,0.4557549321237537,3
172,male,50-65,63,none,baseline,9,0.449286697977345,6
172,male,50-65,63,none,baseline,10,0.5054647627431065,5
173,male,50-65,54,none,baseline,1,0.3634715748463748,3
173,male,50-65,54,none,baseline,2,0.6136631201774282,5
173,male,50-65,54,none,baseline,3,0.6904725587783191,3
173,male,50-65,54,none,baseline,4,0.5934665418301225,3
173,male,50-65,54,none,baseline,5,0.28016370217703324,3
173,male,50-65,54,none,baseline,6,0.36251647403579074,4
173,male,50-65,54,none,baseline,7,0.4650655705661673,4
173,male,50-65,54,none,baseline,8,0.835751407917146,3
173,male,50-65,54,none,baseline,9,0.5761668651638852,3
173,male,50-65,54,none,baseline,10,0.5279356134408698,5
174,male,50-65,57,none,baseline,1,0.816207933193886,5
174,male,50-65,57,none,baseline,2,0.6283428316122125,5
174,male,50-65,57,none,baseline,3,0.5131994047935339,5
174,male,50-65,57,none,baseline,4,0.5350153947313953,4
174,male,50-65,57,none,baseline,5,0.7017542481679987,7
174,male,50-65,57,none,baseline,6,0.4994750491589849,5
174,male,50-65,57,none,baseline,7,0.6915761238982734,4
174,male,50-65,57,none,baseline,8,0.37140989154834303,4
174,male,50-65,57,none,baseline,9,0.44558191926428337,4
174,male,50-65,57,none,baseline,10,0.3156786386059897,4
175,male,50-65,54,none,baseline,1,0.4522114056997764,5
175,male,50-65,54,none,baseline,2,0.522720200000799,5
175,male,50-65,54,none,baseline,3,0.8720051660120848,7
